,unique_id,forecast_month,forecast_data,forecast_quantity
2599,"Mountain-200 Silver, 38_Twelfth Bike Store_Canada",2,2014-07-01,4.0
2600,"Mountain-200 Silver, 38_Twelfth Bike Store_Canada",3,2014-08-01,4.0
2601,"Mountain-200 Silver, 38_Valley Toy Store_Canada",1,2014-06-01,2.0
2602,"Mountain-200 Silver, 38_Valley Toy Store_Canada",2,2014-07-01,2.0
2603,"Mountain-200 Silver, 38_Valley Toy Store_Canada",3,2014-08-01,2.0
2604,"Mountain-200 Silver, 38_Valuable Bike Parts Company_Florida",1,2014-06-01,4.0
2605,"Mountain-200 Silver, 38_Valuable Bike Parts Company_Florida",2,2014-07-01,4.0
2606,"Mountain-200 Silver, 38_Valuable Bike Parts Company_Florida",3,2014-08-01,4.0
2607,"Mountain-200 Silver, 38_Vigorous Exercise Company_Canada",1,2014-06-01,3.0
2608,"Mountain-200 Silver, 38_Vigorous Exercise Company_Canada",2,2014-07-01,3.0
2609,"Mountain-200 Silver, 38_Vigorous Exercise Company_Canada",3,2014-08-01,3.0
2610,"Mountain-200 Silver, 42_Better Bike Shop_Georgia",1,2014-06-01,1.0
2611,"Mountain-200 Silver, 42_Better Bike Shop_Georgia",2,2014-07-01,1.0
2612,"Mountain-200 Silver, 42_Better Bike Shop_Georgia",3,2014-08-01,1.0
2613,"Mountain-200 Silver, 42_Brakes and Gears_Utah",1,2014-06-01,11.0
2614,"Mountain-200 Silver, 42_Brakes and Gears_Utah",2,2014-07-01,11.0
2615,"Mountain-200 Silver, 42_Brakes and Gears_Utah",3,2014-08-01,11.0
2616,"Mountain-200 Silver, 42_Casual Bicycle Store_New Hampshire",1,2014-06-01,5.0
2617,"Mountain-200 Silver, 42_Casual Bicycle Store_New Hampshire",2,2014-07-01,5.0
2618,"Mountain-200 Silver, 42_Casual Bicycle Store_New Hampshire",3,2014-08-01,5.0
2619,"Mountain-200 Silver, 42_Catalog Store_Michigan",1,2014-06-01,3.0
2620,"Mountain-200 Silver, 42_Catalog Store_Michigan",2,2014-07-01,3.0
2621,"Mountain-200 Silver, 42_Catalog Store_Michigan",3,2014-08-01,3.0
2622,"Mountain-200 Silver, 42_Chic Department Stores_Texas",1,2014-06-01,4.0
2623,"Mountain-200 Silver, 42_Chic Department Stores_Texas",2,2014-07-01,4.0
2624,"Mountain-200 Silver, 42_Chic Department Stores_Texas",3,2014-08-01,4.0
2625,"Mountain-200 Silver, 42_Closeout Boutique_Washington",1,2014-06-01,1.0
2626,"Mountain-200 Silver, 42_Closeout Boutique_Washington",2,2014-07-01,1.0
2627,"Mountain-200 Silver, 42_Closeout Boutique_Washington",3,2014-08-01,1.0
2628,"Mountain-200 Silver, 42_Commerce Bicycle Specialists_United Kingdom",1,2014-06-01,5.0
2629,"Mountain-200 Silver, 42_Commerce Bicycle Specialists_United Kingdom",2,2014-07-01,5.0
2630,"Mountain-200 Silver, 42_Commerce Bicycle Specialists_United Kingdom",3,2014-08-01,5.0
2631,"Mountain-200 Silver, 42_Extraordinary Bike Works_Texas",1,2014-06-01,5.0
2632,"Mountain-200 Silver, 42_Extraordinary Bike Works_Texas",2,2014-07-01,5.0
2633,"Mountain-200 Silver, 42_Extraordinary Bike Works_Texas",3,2014-08-01,5.0
2634,"Mountain-200 Silver, 42_Family Cycle Store_Canada",1,2014-06-01,2.0
2635,"Mountain-200 Silver, 42_Family Cycle Store_Canada",2,2014-07-01,2.0
2636,"Mountain-200 Silver, 42_Family Cycle Store_Canada",3,2014-08-01,2.0
2637,"Mountain-200 Silver, 42_Fashionable Department Stores_New York",1,2014-06-01,2.0
2638,"Mountain-200 Silver, 42_Fashionable Department Stores_New York",2,2014-07-01,2.0
2639,"Mountain-200 Silver, 42_Fashionable Department Stores_New York",3,2014-08-01,2.0
2640,"Mountain-200 Silver, 42_Field Trip Store_Colorado",1,2014-06-01,9.0
2641,"Mountain-200 Silver, 42_Field Trip Store_Colorado",2,2014-07-01,9.0
2642,"Mountain-200 Silver, 42_Field Trip Store_Colorado",3,2014-08-01,9.0
2643,"Mountain-200 Silver, 42_Genial Bike Associates_Texas",1,2014-06-01,3.0
2644,"Mountain-200 Silver, 42_Genial Bike Associates_Texas",2,2014-07-01,3.0
2645,"Mountain-200 Silver, 42_Genial Bike Associates_Texas",3,2014-08-01,3.0
2646,"Mountain-200 Silver, 42_Grand Discount Store_Indiana",1,2014-06-01,2.0
2647,"Mountain-200 Silver, 42_Grand Discount Store_Indiana",2,2014-07-01,2.0
2648,"Mountain-200 Silver, 42_Grand Discount Store_Indiana",3,2014-08-01,2.0
2649,"Mountain-200 Silver, 42_Great Bikes _Wyoming",1,2014-06-01,8.0
2650,"Mountain-200 Silver, 42_Great Bikes _Wyoming",2,2014-07-01,8.0
2651,"Mountain-200 Silver, 42_Great Bikes _Wyoming",3,2014-08-01,8.0
2652,"Mountain-200 Silver, 42_Immediate Repair Shop_Connecticut",1,2014-06-01,1.0
2653,"Mountain-200 Silver, 42_Immediate Repair Shop_Connecticut",2,2014-07-01,1.0
2654,"Mountain-200 Silver, 42_Immediate Repair Shop_Connecticut",3,2014-08-01,1.0
2655,"Mountain-200 Silver, 42_Latest Sports Equipment_Washington",1,2014-06-01,4.0
2656,"Mountain-200 Silver, 42_Latest Sports Equipment_Washington",2,2014-07-01,4.0
2657,"Mountain-200 Silver, 42_Latest Sports Equipment_Washington",3,2014-08-01,4.0
2658,"Mountain-200 Silver, 42_Leather Seat Factory_Canada",1,2014-06-01,5.0
2659,"Mountain-200 Silver, 42_Leather Seat Factory_Canada",2,2014-07-01,5.0
2660,"Mountain-200 Silver, 42_Leather Seat Factory_Canada",3,2014-08-01,5.0
2661,"Mountain-200 Silver, 42_Many Bikes Store_California",1,2014-06-01,5.0
2662,"Mountain-200 Silver, 42_Many Bikes Store_California",2,2014-07-01,5.0
2663,"Mountain-200 Silver, 42_Many Bikes Store_California",3,2014-08-01,5.0
2664,"Mountain-200 Silver, 42_Metropolitan Bicycle Supply_United Kingdom",1,2014-06-01,3.0
2665,"Mountain-200 Silver, 42_Metropolitan Bicycle Supply_United Kingdom",2,2014-07-01,3.0
2666,"Mountain-200 Silver, 42_Metropolitan Bicycle Supply_United Kingdom",3,2014-08-01,3.0
2667,"Mountain-200 Silver, 42_Noiseless Gear Company_Georgia",1,2014-06-01,2.0
2668,"Mountain-200 Silver, 42_Noiseless Gear Company_Georgia",2,2014-07-01,2.0
2669,"Mountain-200 Silver, 42_Noiseless Gear Company_Georgia",3,2014-08-01,2.0
2670,"Mountain-200 Silver, 42_Original Bicycle Supply Company_Canada",1,2014-06-01,4.0
2671,"Mountain-200 Silver, 42_Original Bicycle Supply Company_Canada",2,2014-07-01,4.0
2672,"Mountain-200 Silver, 42_Original Bicycle Supply Company_Canada",3,2014-08-01,4.0
2673,"Mountain-200 Silver, 42_Paint Supply_Texas",1,2014-06-01,2.0
2674,"Mountain-200 Silver, 42_Paint Supply_Texas",2,2014-07-01,2.0
2675,"Mountain-200 Silver, 42_Paint Supply_Texas",3,2014-08-01,2.0
2676,"Mountain-200 Silver, 42_Permanent Finish Products_Nevada",1,2014-06-01,11.0
2677,"Mountain-200 Silver, 42_Permanent Finish Products_Nevada",2,2014-07-01,11.0
2678,"Mountain-200 Silver, 42_Permanent Finish Products_Nevada",3,2014-08-01,11.0
2679,"Mountain-200 Silver, 42_Rapid Bikes_Canada",1,2014-06-01,1.0
2680,"Mountain-200 Silver, 42_Rapid Bikes_Canada",2,2014-07-01,1.0
2681,"Mountain-200 Silver, 42_Rapid Bikes_Canada",3,2014-08-01,1.0
2682,"Mountain-200 Silver, 42_Real Sporting Goods_Arizona",1,2014-06-01,4.0
2683,"Mountain-200 Silver, 42_Real Sporting Goods_Arizona",2,2014-07-01,4.0
2684,"Mountain-200 Silver, 42_Real Sporting Goods_Arizona",3,2014-08-01,4.0
2685,"Mountain-200 Silver, 42_Red Bicycle Company_Canada",1,2014-06-01,2.0
2686,"Mountain-200 Silver, 42_Red Bicycle Company_Canada",2,2014-07-01,2.0
2687,"Mountain-200 Silver, 42_Red Bicycle Company_Canada",3,2014-08-01,2.0
2688,"Mountain-200 Silver, 42_Registered Cycle Store_France",1,2014-06-01,3.0
2689,"Mountain-200 Silver, 42_Registered Cycle Store_France",2,2014-07-01,3.0
2690,"Mountain-200 Silver, 42_Registered Cycle Store_France",3,2014-08-01,3.0
2691,"Mountain-200 Silver, 42_Resale Services_California",1,2014-06-01,9.0
2692,"Mountain-200 Silver, 42_Resale Services_California",2,2014-07-01,9.0
2693,"Mountain-200 Silver, 42_Resale Services_California",3,2014-08-01,9.0
2694,"Mountain-200 Silver, 42_Rural Cycle Emporium_Canada",1,2014-06-01,6.0
2695,"Mountain-200 Silver, 42_Rural Cycle Emporium_Canada",2,2014-07-01,6.0
2696,"Mountain-200 Silver, 42_Rural Cycle Emporium_Canada",3,2014-08-01,6.0
2697,"Mountain-200 Silver, 42_Safe Cycles Shop_Washington",1,2014-06-01,4.0
2698,"Mountain-200 Silver, 42_Safe Cycles Shop_Washington",2,2014-07-01,4.0
2699,"Mountain-200 Silver, 42_Safe Cycles Shop_Washington",3,2014-08-01,4.0
2700,"Mountain-200 Silver, 42_Small Bike Shop_California",1,2014-06-01,4.0
2701,"Mountain-200 Silver, 42_Small Bike Shop_California",2,2014-07-01,4.0
2702,"Mountain-200 Silver, 42_Small Bike Shop_California",3,2014-08-01,4.0
2703,"Mountain-200 Silver, 42_Spare Parts Co._France",1,2014-06-01,4.0
2704,"Mountain-200 Silver, 42_Spare Parts Co._France",2,2014-07-01,4.0
2705,"Mountain-200 Silver, 42_Spare Parts Co._France",3,2014-08-01,4.0
2706,"Mountain-200 Silver, 42_The Gear Store_Texas",1,2014-06-01,1.0
2707,"Mountain-200 Silver, 42_The Gear Store_Texas",2,2014-07-01,1.0
2708,"Mountain-200 Silver, 42_The Gear Store_Texas",3,2014-08-01,1.0
2709,"Mountain-200 Silver, 42_Top Sports Supply_Canada",1,2014-06-01,6.0
2710,"Mountain-200 Silver, 42_Top Sports Supply_Canada",2,2014-07-01,6.0
2711,"Mountain-200 Silver, 42_Top Sports Supply_Canada",3,2014-08-01,6.0
2712,"Mountain-200 Silver, 42_Trailblazing Sports_California",1,2014-06-01,2.0
2713,"Mountain-200 Silver, 42_Trailblazing Sports_California",2,2014-07-01,2.0
2714,"Mountain-200 Silver, 42_Trailblazing Sports_California",3,2014-08-01,2.0
2715,"Mountain-200 Silver, 42_Valley Toy Store_Canada",1,2014-06-01,2.0
2716,"Mountain-200 Silver, 42_Valley Toy Store_Canada",2,2014-07-01,2.0
2717,"Mountain-200 Silver, 42_Valley Toy Store_Canada",3,2014-08-01,2.0
2718,"Mountain-200 Silver, 42_Valuable Bike Parts Company_Florida",1,2014-06-01,3.0
2719,"Mountain-200 Silver, 42_Valuable Bike Parts Company_Florida",2,2014-07-01,3.0
2720,"Mountain-200 Silver, 42_Valuable Bike Parts Company_Florida",3,2014-08-01,3.0
2721,"Mountain-200 Silver, 42_Vigorous Exercise Company_Canada",1,2014-06-01,2.0
2722,"Mountain-200 Silver, 42_Vigorous Exercise Company_Canada",2,2014-07-01,2.0
2723,"Mountain-200 Silver, 42_Vigorous Exercise Company_Canada",3,2014-08-01,2.0
2724,"Mountain-200 Silver, 46_Bicycle Lines Distributors_Missouri",1,2014-06-01,4.0
2725,"Mountain-200 Silver, 46_Bicycle Lines Distributors_Missouri",2,2014-07-01,4.0
2726,"Mountain-200 Silver, 46_Bicycle Lines Distributors_Missouri",3,2014-08-01,4.0
2727,"Mountain-200 Silver, 46_Brakes and Gears_Utah",1,2014-06-01,9.0
2728,"Mountain-200 Silver, 46_Brakes and Gears_Utah",2,2014-07-01,9.0
2729,"Mountain-200 Silver, 46_Brakes and Gears_Utah",3,2014-08-01,9.0
2730,"Mountain-200 Silver, 46_Casual Bicycle Store_New Hampshire",1,2014-06-01,1.0
2731,"Mountain-200 Silver, 46_Casual Bicycle Store_New Hampshire",2,2014-07-01,1.0
2732,"Mountain-200 Silver, 46_Casual Bicycle Store_New Hampshire",3,2014-08-01,1.0
2733,"Mountain-200 Silver, 46_Closeout Boutique_Washington",1,2014-06-01,6.0
2734,"Mountain-200 Silver, 46_Closeout Boutique_Washington",2,2014-07-01,6.0
2735,"Mountain-200 Silver, 46_Closeout Boutique_Washington",3,2014-08-01,6.0
2736,"Mountain-200 Silver, 46_Commerce Bicycle Specialists_United Kingdom",1,2014-06-01,1.0
2737,"Mountain-200 Silver, 46_Commerce Bicycle Specialists_United Kingdom",2,2014-07-01,1.0
2738,"Mountain-200 Silver, 46_Commerce Bicycle Specialists_United Kingdom",3,2014-08-01,1.0
2739,"Mountain-200 Silver, 46_Extraordinary Bike Works_Texas",1,2014-06-01,2.0
2740,"Mountain-200 Silver, 46_Extraordinary Bike Works_Texas",2,2014-07-01,2.0
2741,"Mountain-200 Silver, 46_Extraordinary Bike Works_Texas",3,2014-08-01,2.0
2742,"Mountain-200 Silver, 46_Fabrikam Inc., West_Michigan",1,2014-06-01,5.0
2743,"Mountain-200 Silver, 46_Fabrikam Inc., West_Michigan",2,2014-07-01,5.0
2744,"Mountain-200 Silver, 46_Fabrikam Inc., West_Michigan",3,2014-08-01,5.0
2745,"Mountain-200 Silver, 46_Family Cycle Store_Canada",1,2014-06-01,4.0
2746,"Mountain-200 Silver, 46_Family Cycle Store_Canada",2,2014-07-01,4.0
2747,"Mountain-200 Silver, 46_Family Cycle Store_Canada",3,2014-08-01,4.0
2748,"Mountain-200 Silver, 46_Fashionable Department Stores_New York",1,2014-06-01,2.0
2749,"Mountain-200 Silver, 46_Fashionable Department Stores_New York",2,2014-07-01,2.0
2750,"Mountain-200 Silver, 46_Fashionable Department Stores_New York",3,2014-08-01,2.0
2751,"Mountain-200 Silver, 46_Field Trip Store_Colorado",1,2014-06-01,6.0
2752,"Mountain-200 Silver, 46_Field Trip Store_Colorado",2,2014-07-01,6.0
2753,"Mountain-200 Silver, 46_Field Trip Store_Colorado",3,2014-08-01,6.0
2754,"Mountain-200 Silver, 46_Genial Bike Associates_Texas",1,2014-06-01,2.0
2755,"Mountain-200 Silver, 46_Genial Bike Associates_Texas",2,2014-07-01,2.0
2756,"Mountain-200 Silver, 46_Genial Bike Associates_Texas",3,2014-08-01,2.0
2757,"Mountain-200 Silver, 46_Great Bikes _Wyoming",1,2014-06-01,7.0
2758,"Mountain-200 Silver, 46_Great Bikes _Wyoming",2,2014-07-01,7.0
2759,"Mountain-200 Silver, 46_Great Bikes _Wyoming",3,2014-08-01,7.0
2760,"Mountain-200 Silver, 46_Immediate Repair Shop_Connecticut",1,2014-06-01,7.0
2761,"Mountain-200 Silver, 46_Immediate Repair Shop_Connecticut",2,2014-07-01,7.0
2762,"Mountain-200 Silver, 46_Immediate Repair Shop_Connecticut",3,2014-08-01,7.0
2763,"Mountain-200 Silver, 46_Initial Bike Company_Colorado",1,2014-06-01,4.0
2764,"Mountain-200 Silver, 46_Initial Bike Company_Colorado",2,2014-07-01,4.0
2765,"Mountain-200 Silver, 46_Initial Bike Company_Colorado",3,2014-08-01,4.0
2766,"Mountain-200 Silver, 46_Latest Sports Equipment_Washington",1,2014-06-01,2.0
2767,"Mountain-200 Silver, 46_Latest Sports Equipment_Washington",2,2014-07-01,2.0
2768,"Mountain-200 Silver, 46_Latest Sports Equipment_Washington",3,2014-08-01,2.0
2769,"Mountain-200 Silver, 46_Leather Seat Factory_Canada",1,2014-06-01,4.0
2770,"Mountain-200 Silver, 46_Leather Seat Factory_Canada",2,2014-07-01,4.0
2771,"Mountain-200 Silver, 46_Leather Seat Factory_Canada",3,2014-08-01,4.0
2772,"Mountain-200 Silver, 46_Many Bikes Store_California",1,2014-06-01,5.0
2773,"Mountain-200 Silver, 46_Many Bikes Store_California",2,2014-07-01,5.0
2774,"Mountain-200 Silver, 46_Many Bikes Store_California",3,2014-08-01,5.0
2775,"Mountain-200 Silver, 46_Metropolitan Bicycle Supply_United Kingdom",1,2014-06-01,4.0
2776,"Mountain-200 Silver, 46_Metropolitan Bicycle Supply_United Kingdom",2,2014-07-01,4.0
2777,"Mountain-200 Silver, 46_Metropolitan Bicycle Supply_United Kingdom",3,2014-08-01,4.0
2778,"Mountain-200 Silver, 46_Nearby Cycle Shop_United Kingdom",1,2014-06-01,1.0
2779,"Mountain-200 Silver, 46_Nearby Cycle Shop_United Kingdom",2,2014-07-01,1.0
2780,"Mountain-200 Silver, 46_Nearby Cycle Shop_United Kingdom",3,2014-08-01,1.0
2781,"Mountain-200 Silver, 46_Noiseless Gear Company_Georgia",1,2014-06-01,3.0
2782,"Mountain-200 Silver, 46_Noiseless Gear Company_Georgia",2,2014-07-01,3.0
2783,"Mountain-200 Silver, 46_Noiseless Gear Company_Georgia",3,2014-08-01,3.0
2784,"Mountain-200 Silver, 46_Original Bicycle Supply Company_Canada",1,2014-06-01,1.0
2785,"Mountain-200 Silver, 46_Original Bicycle Supply Company_Canada",2,2014-07-01,1.0
2786,"Mountain-200 Silver, 46_Original Bicycle Supply Company_Canada",3,2014-08-01,1.0
2787,"Mountain-200 Silver, 46_Paint Supply_Texas",1,2014-06-01,1.0
2788,"Mountain-200 Silver, 46_Paint Supply_Texas",2,2014-07-01,1.0
2789,"Mountain-200 Silver, 46_Paint Supply_Texas",3,2014-08-01,1.0
2790,"Mountain-200 Silver, 46_Permanent Finish Products_Nevada",1,2014-06-01,7.0
2791,"Mountain-200 Silver, 46_Permanent Finish Products_Nevada",2,2014-07-01,7.0
2792,"Mountain-200 Silver, 46_Permanent Finish Products_Nevada",3,2014-08-01,7.0
2793,"Mountain-200 Silver, 46_Professional Cycle Store_Arizona",1,2014-06-01,4.0
2794,"Mountain-200 Silver, 46_Professional Cycle Store_Arizona",2,2014-07-01,4.0
2795,"Mountain-200 Silver, 46_Professional Cycle Store_Arizona",3,2014-08-01,4.0
2796,"Mountain-200 Silver, 46_Rapid Bikes_Canada",1,2014-06-01,1.0
2797,"Mountain-200 Silver, 46_Rapid Bikes_Canada",2,2014-07-01,1.0
2798,"Mountain-200 Silver, 46_Rapid Bikes_Canada",3,2014-08-01,1.0
2799,"Mountain-200 Silver, 46_Real Sporting Goods_Arizona",1,2014-06-01,3.0
2800,"Mountain-200 Silver, 46_Real Sporting Goods_Arizona",2,2014-07-01,3.0
2801,"Mountain-200 Silver, 46_Real Sporting Goods_Arizona",3,2014-08-01,3.0
2802,"Mountain-200 Silver, 46_Red Bicycle Company_Canada",1,2014-06-01,2.0
2803,"Mountain-200 Silver, 46_Red Bicycle Company_Canada",2,2014-07-01,2.0
2804,"Mountain-200 Silver, 46_Red Bicycle Company_Canada",3,2014-08-01,2.0
2805,"Mountain-200 Silver, 46_Registered Cycle Store_France",1,2014-06-01,2.0
2806,"Mountain-200 Silver, 46_Registered Cycle Store_France",2,2014-07-01,2.0
2807,"Mountain-200 Silver, 46_Registered Cycle Store_France",3,2014-08-01,2.0
2808,"Mountain-200 Silver, 46_Resale Services_California",1,2014-06-01,1.0
2809,"Mountain-200 Silver, 46_Resale Services_California",2,2014-07-01,1.0
2810,"Mountain-200 Silver, 46_Resale Services_California",3,2014-08-01,1.0
2811,"Mountain-200 Silver, 46_Rural Cycle Emporium_Canada",1,2014-06-01,9.0
2812,"Mountain-200 Silver, 46_Rural Cycle Emporium_Canada",2,2014-07-01,9.0
2813,"Mountain-200 Silver, 46_Rural Cycle Emporium_Canada",3,2014-08-01,9.0
2814,"Mountain-200 Silver, 46_Safe Cycles Shop_Washington",1,2014-06-01,3.0
2815,"Mountain-200 Silver, 46_Safe Cycles Shop_Washington",2,2014-07-01,3.0
2816,"Mountain-200 Silver, 46_Safe Cycles Shop_Washington",3,2014-08-01,3.0
2817,"Mountain-200 Silver, 46_Satin Finish Company_Texas",1,2014-06-01,1.0
2818,"Mountain-200 Silver, 46_Satin Finish Company_Texas",2,2014-07-01,1.0
2819,"Mountain-200 Silver, 46_Satin Finish Company_Texas",3,2014-08-01,1.0
2820,"Mountain-200 Silver, 46_Spare Parts Co._France",1,2014-06-01,3.0
2821,"Mountain-200 Silver, 46_Spare Parts Co._France",2,2014-07-01,3.0
2822,"Mountain-200 Silver, 46_Spare Parts Co._France",3,2014-08-01,3.0
2823,"Mountain-200 Silver, 46_Sturdy Toys_California",1,2014-06-01,2.0
2824,"Mountain-200 Silver, 46_Sturdy Toys_California",2,2014-07-01,2.0
2825,"Mountain-200 Silver, 46_Sturdy Toys_California",3,2014-08-01,2.0
2826,"Mountain-200 Silver, 46_The Gear Store_Texas",1,2014-06-01,4.0
2827,"Mountain-200 Silver, 46_The Gear Store_Texas",2,2014-07-01,4.0
2828,"Mountain-200 Silver, 46_The Gear Store_Texas",3,2014-08-01,4.0
2829,"Mountain-200 Silver, 46_Top Sports Supply_Canada",1,2014-06-01,5.0
2830,"Mountain-200 Silver, 46_Top Sports Supply_Canada",2,2014-07-01,5.0
2831,"Mountain-200 Silver, 46_Top Sports Supply_Canada",3,2014-08-01,5.0
2832,"Mountain-200 Silver, 46_Trailblazing Sports_California",1,2014-06-01,2.0
2833,"Mountain-200 Silver, 46_Trailblazing Sports_California",2,2014-07-01,2.0
2834,"Mountain-200 Silver, 46_Trailblazing Sports_California",3,2014-08-01,2.0
2835,"Mountain-200 Silver, 46_Twelfth Bike Store_Canada",1,2014-06-01,11.0
2836,"Mountain-200 Silver, 46_Twelfth Bike Store_Canada",2,2014-07-01,11.0
2837,"Mountain-200 Silver, 46_Twelfth Bike Store_Canada",3,2014-08-01,11.0
2838,"Mountain-200 Silver, 46_Vigorous Exercise Company_Canada",1,2014-06-01,2.0
2839,"Mountain-200 Silver, 46_Vigorous Exercise Company_Canada",2,2014-07-01,2.0
2840,"Mountain-200 Silver, 46_Vigorous Exercise Company_Canada",3,2014-08-01,2.0
2841,"Mountain-200 Silver, 46_World of Bikes_Missouri",1,2014-06-01,2.0
2842,"Mountain-200 Silver, 46_World of Bikes_Missouri",2,2014-07-01,2.0
2843,"Mountain-200 Silver, 46_World of Bikes_Missouri",3,2014-08-01,2.0
2844,"Road-250 Black, 44_Bike Boutique_Ohio",1,2014-06-01,4.0
2845,"Road-250 Black, 44_Bike Boutique_Ohio",2,2014-07-01,4.0
2846,"Road-250 Black, 44_Bike Boutique_Ohio",3,2014-08-01,4.0
2847,"Road-250 Black, 44_Bike Dealers Association_New Mexico",1,2014-06-01,2.0
2848,"Road-250 Black, 44_Bike Dealers Association_New Mexico",2,2014-07-01,2.0
2849,"Road-250 Black, 44_Bike Dealers Association_New Mexico",3,2014-08-01,2.0
2850,"Road-250 Black, 44_Bulk Discount Store_United Kingdom",1,2014-06-01,3.0
2851,"Road-250 Black, 44_Bulk Discount Store_United Kingdom",2,2014-07-01,3.0
2852,"Road-250 Black, 44_Bulk Discount Store_United Kingdom",3,2014-08-01,3.0
2853,"Road-250 Black, 44_Citywide Service and Repair_Canada",1,2014-06-01,1.0
2854,"Road-250 Black, 44_Citywide Service and Repair_Canada",2,2014-07-01,1.0
2855,"Road-250 Black, 44_Citywide Service and Repair_Canada",3,2014-08-01,1.0
2856,"Road-250 Black, 44_Corner Bicycle Supply_Canada",1,2014-06-01,1.0
2857,"Road-250 Black, 44_Corner Bicycle Supply_Canada",2,2014-07-01,1.0
2858,"Road-250 Black, 44_Corner Bicycle Supply_Canada",3,2014-08-01,1.0
2859,"Road-250 Black, 44_Custom Accessories Company_Canada",1,2014-06-01,1.0
2860,"Road-250 Black, 44_Custom Accessories Company_Canada",2,2014-07-01,1.0
2861,"Road-250 Black, 44_Custom Accessories Company_Canada",3,2014-08-01,1.0
2862,"Road-250 Black, 44_Eastside Department Store_California",1,2014-06-01,3.0
2863,"Road-250 Black, 44_Eastside Department Store_California",2,2014-07-01,3.0
2864,"Road-250 Black, 44_Eastside Department Store_California",3,2014-08-01,3.0
2865,"Road-250 Black, 44_Excellent Riding Supplies_Tennessee",1,2014-06-01,5.0
2866,"Road-250 Black, 44_Excellent Riding Supplies_Tennessee",2,2014-07-01,5.0
2867,"Road-250 Black, 44_Excellent Riding Supplies_Tennessee",3,2014-08-01,5.0
2868,"Road-250 Black, 44_Exhilarating Cycles_Michigan",1,2014-06-01,1.0
2869,"Road-250 Black, 44_Exhilarating Cycles_Michigan",2,2014-07-01,1.0
2870,"Road-250 Black, 44_Exhilarating Cycles_Michigan",3,2014-08-01,1.0
2871,"Road-250 Black, 44_Farthermost Bike Shop_California",1,2014-06-01,3.0
