nome_produto,nome_cliente,regiao,ano,mes,data_base,quantidade
"Mountain-200 Black, 46",Golf and Cycle Store,California,2013,1,2013-01-28,1
"Mountain-200 Silver, 38",Golf and Cycle Store,California,2013,1,2013-01-28,3
"Mountain-300 Black, 48",Golf and Cycle Store,California,2013,1,2013-01-28,1
"HL Mountain Frame - Black, 38",Golf and Cycle Store,California,2013,1,2013-01-28,3
"HL Mountain Frame - Silver, 38",Golf and Cycle Store,California,2013,1,2013-01-28,6
"Mountain-300 Black, 38",Golf and Cycle Store,California,2013,1,2013-01-28,1
ML Mountain Handlebars,Golf and Cycle Store,California,2013,1,2013-01-28,3
"HL Mountain Frame - Silver, 46",Golf and Cycle Store,California,2013,1,2013-01-28,2
"ML Mountain Frame - Black, 38",Golf and Cycle Store,California,2013,1,2013-01-28,3
ML Headset,Golf and Cycle Store,California,2013,1,2013-01-28,6
"Mountain-200 Black, 38",Golf and Cycle Store,California,2013,1,2013-01-28,2
HL Fork,Golf and Cycle Store,California,2013,1,2013-01-28,3
LL Mountain Front Wheel,Golf and Cycle Store,California,2013,1,2013-01-28,8
ML Mountain Rear Wheel,Golf and Cycle Store,California,2013,1,2013-01-28,3
"Mountain-200 Silver, 46",Golf and Cycle Store,California,2013,1,2013-01-28,2
"Mountain-200 Black, 42",Golf and Cycle Store,California,2013,1,2013-01-28,4
"Mountain-300 Black, 44",Golf and Cycle Store,California,2013,1,2013-01-28,2
"ML Mountain Frame - Black, 48",Golf and Cycle Store,California,2013,1,2013-01-28,3
LL Mountain Handlebars,Golf and Cycle Store,California,2013,1,2013-01-28,5
"Mountain-200 Silver, 42",Golf and Cycle Store,California,2013,1,2013-01-28,2
"HL Mountain Frame - Black, 42",Golf and Cycle Store,California,2013,1,2013-01-28,3
"Full-Finger Gloves, L",Golf and Cycle Store,California,2013,1,2013-01-28,6
"Mountain-300 Black, 40",Golf and Cycle Store,California,2013,1,2013-01-28,2
HL Headset,Golf and Cycle Store,California,2013,1,2013-01-28,3
"Full-Finger Gloves, M",Golf and Cycle Store,California,2013,1,2013-01-28,4
HL Mountain Rear Wheel,Golf and Cycle Store,California,2013,1,2013-01-28,5
"ML Mountain Frame - Black, 44",Golf and Cycle Store,California,2013,1,2013-01-28,3
"HL Mountain Frame - Black, 38",Golf and Cycle Store,California,2011,10,2011-10-31,4
"Mountain-100 Silver, 42",Golf and Cycle Store,California,2011,10,2011-10-31,2
"Long-Sleeve Logo Jersey, M",Golf and Cycle Store,California,2011,10,2011-10-31,3
"HL Mountain Frame - Silver, 48",Golf and Cycle Store,California,2011,10,2011-10-31,3
"Long-Sleeve Logo Jersey, XL",Golf and Cycle Store,California,2011,10,2011-10-31,2
"HL Mountain Frame - Silver, 42",Golf and Cycle Store,California,2011,10,2011-10-31,1
"HL Mountain Frame - Black, 42",Golf and Cycle Store,California,2011,10,2011-10-31,3
"Mountain-100 Black, 44",Golf and Cycle Store,California,2011,10,2011-10-31,3
"Mountain-100 Silver, 48",Golf and Cycle Store,California,2011,10,2011-10-31,7
"Mountain-100 Silver, 38",Golf and Cycle Store,California,2011,10,2011-10-31,8
"HL Mountain Frame - Silver, 46",Golf and Cycle Store,California,2011,10,2011-10-31,2
"Mountain-100 Black, 42",Golf and Cycle Store,California,2011,10,2011-10-31,5
"HL Mountain Frame - Silver, 38",Golf and Cycle Store,California,2011,10,2011-10-31,2
"Mountain-100 Black, 38",Golf and Cycle Store,California,2011,10,2011-10-31,3
"Mountain Bike Socks, M",Golf and Cycle Store,California,2011,10,2011-10-31,15
"Sport-100 Helmet, Red",Golf and Cycle Store,California,2011,10,2011-10-31,2
"Mountain-100 Silver, 44",Golf and Cycle Store,California,2011,10,2011-10-31,12
"Mountain-100 Black, 48",Golf and Cycle Store,California,2011,10,2011-10-31,5
"HL Mountain Frame - Black, 48",Golf and Cycle Store,California,2011,10,2011-10-31,3
"Sport-100 Helmet, Blue",Golf and Cycle Store,California,2011,10,2011-10-31,4
HL Fork,Golf and Cycle Store,California,2012,7,2012-07-31,6
LL Fork,Golf and Cycle Store,California,2012,7,2012-07-31,3
ML Mountain Rear Wheel,Golf and Cycle Store,California,2012,7,2012-07-31,7
"HL Mountain Frame - Black, 42",Golf and Cycle Store,California,2012,7,2012-07-31,1
"Full-Finger Gloves, L",Golf and Cycle Store,California,2012,7,2012-07-31,8
HL Mountain Rear Wheel,Golf and Cycle Store,California,2012,7,2012-07-31,2
"ML Mountain Frame - Black, 38",Golf and Cycle Store,California,2012,7,2012-07-31,2
"Mountain-200 Black, 42",Golf and Cycle Store,California,2012,7,2012-07-31,15
"Mountain-300 Black, 48",Golf and Cycle Store,California,2012,7,2012-07-31,5
LL Mountain Front Wheel,Golf and Cycle Store,California,2012,7,2012-07-31,9
"Mountain-200 Black, 38",Golf and Cycle Store,California,2012,7,2012-07-31,14
LL Mountain Handlebars,Golf and Cycle Store,California,2012,7,2012-07-31,8
"Mountain-200 Silver, 46",Golf and Cycle Store,California,2012,7,2012-07-31,4
"Mountain-300 Black, 38",Golf and Cycle Store,California,2012,7,2012-07-31,5
"HL Mountain Frame - Black, 38",Golf and Cycle Store,California,2012,7,2012-07-31,3
ML Mountain Handlebars,Golf and Cycle Store,California,2012,7,2012-07-31,5
"Mountain-200 Black, 46",Golf and Cycle Store,California,2012,7,2012-07-31,11
"Mountain-300 Black, 44",Golf and Cycle Store,California,2012,7,2012-07-31,5
"ML Mountain Frame - Black, 48",Golf and Cycle Store,California,2012,7,2012-07-31,8
"Mountain-200 Silver, 38",Golf and Cycle Store,California,2012,7,2012-07-31,10
"Mountain-200 Silver, 42",Golf and Cycle Store,California,2012,7,2012-07-31,7
"Mountain-300 Black, 40",Golf and Cycle Store,California,2012,7,2012-07-31,8
HL Headset,Golf and Cycle Store,California,2012,7,2012-07-31,5
"ML Mountain Frame - Black, 44",Golf and Cycle Store,California,2012,7,2012-07-31,8
"HL Mountain Frame - Silver, 42",Golf and Cycle Store,California,2012,7,2012-07-31,4
"HL Mountain Frame - Silver, 46",Golf and Cycle Store,California,2012,7,2012-07-31,5
ML Headset,Golf and Cycle Store,California,2012,7,2012-07-31,9
"Full-Finger Gloves, M",Golf and Cycle Store,California,2012,7,2012-07-31,5
"HL Mountain Frame - Silver, 38",Golf and Cycle Store,California,2012,7,2012-07-31,9
LL Fork,Golf and Cycle Store,California,2013,4,2013-04-30,3
"HL Mountain Frame - Black, 38",Golf and Cycle Store,California,2013,4,2013-04-30,5
"HL Mountain Frame - Silver, 38",Golf and Cycle Store,California,2013,4,2013-04-30,6
"Mountain-200 Silver, 38",Golf and Cycle Store,California,2013,4,2013-04-30,5
"Mountain-200 Silver, 46",Golf and Cycle Store,California,2013,4,2013-04-30,3
"Mountain-300 Black, 40",Golf and Cycle Store,California,2013,4,2013-04-30,4
"Mountain-200 Silver, 42",Golf and Cycle Store,California,2013,4,2013-04-30,3
HL Fork,Golf and Cycle Store,California,2013,4,2013-04-30,8
ML Headset,Golf and Cycle Store,California,2013,4,2013-04-30,6
"Full-Finger Gloves, M",Golf and Cycle Store,California,2013,4,2013-04-30,8
"Mountain-200 Black, 46",Golf and Cycle Store,California,2013,4,2013-04-30,2
"HL Mountain Frame - Black, 42",Golf and Cycle Store,California,2013,4,2013-04-30,4
"ML Mountain Frame - Black, 44",Golf and Cycle Store,California,2013,4,2013-04-30,5
"Mountain-300 Black, 38",Golf and Cycle Store,California,2013,4,2013-04-30,4
ML Mountain Handlebars,Golf and Cycle Store,California,2013,4,2013-04-30,1
"Mountain-200 Black, 38",Golf and Cycle Store,California,2013,4,2013-04-30,5
HL Headset,Golf and Cycle Store,California,2013,4,2013-04-30,3
"HL Mountain Frame - Silver, 46",Golf and Cycle Store,California,2013,4,2013-04-30,4
LL Mountain Front Wheel,Golf and Cycle Store,California,2013,4,2013-04-30,8
"Full-Finger Gloves, L",Golf and Cycle Store,California,2013,4,2013-04-30,10
LL Mountain Handlebars,Golf and Cycle Store,California,2013,4,2013-04-30,7
"Mountain-300 Black, 48",Golf and Cycle Store,California,2013,4,2013-04-30,2
ML Mountain Rear Wheel,Golf and Cycle Store,California,2013,4,2013-04-30,6
"ML Mountain Frame - Black, 48",Golf and Cycle Store,California,2013,4,2013-04-30,6
"ML Mountain Frame - Black, 38",Golf and Cycle Store,California,2013,4,2013-04-30,5
HL Mountain Rear Wheel,Golf and Cycle Store,California,2013,4,2013-04-30,8
"Mountain-300 Black, 44",Golf and Cycle Store,California,2013,4,2013-04-30,1
"Mountain-200 Silver, 46",Grand Discount Store,Indiana,2014,3,2014-03-01,2
Hitch Rack - 4-Bike,Grand Discount Store,Indiana,2014,3,2014-03-01,12
"Sport-100 Helmet, Red",Grand Discount Store,Indiana,2014,3,2014-03-01,11
"Short-Sleeve Classic Jersey, S",Grand Discount Store,Indiana,2014,3,2014-03-01,5
"Women's Mountain Shorts, S",Grand Discount Store,Indiana,2014,3,2014-03-01,2
"Mountain-200 Black, 46",Grand Discount Store,Indiana,2014,3,2014-03-01,1
"Half-Finger Gloves, S",Grand Discount Store,Indiana,2014,3,2014-03-01,6
Chain,Grand Discount Store,Indiana,2014,3,2014-03-01,2
"Classic Vest, M",Grand Discount Store,Indiana,2014,3,2014-03-01,9
Hydration Pack - 70 oz.,Grand Discount Store,Indiana,2014,3,2014-03-01,6
"Short-Sleeve Classic Jersey, XL",Grand Discount Store,Indiana,2014,3,2014-03-01,15
Patch Kit/8 Patches,Grand Discount Store,Indiana,2014,3,2014-03-01,2
"LL Mountain Frame - Black, 44",Grand Discount Store,Indiana,2014,3,2014-03-01,2
LL Bottom Bracket,Grand Discount Store,Indiana,2014,3,2014-03-01,3
"ML Mountain Frame-W - Silver, 40",Grand Discount Store,Indiana,2014,3,2014-03-01,6
"LL Mountain Frame - Black, 42",Grand Discount Store,Indiana,2014,3,2014-03-01,4
"Long-Sleeve Logo Jersey, XL",Grand Discount Store,Indiana,2014,3,2014-03-01,4
"Mountain-200 Black, 38",Grand Discount Store,Indiana,2014,3,2014-03-01,4
"Long-Sleeve Logo Jersey, M",Grand Discount Store,Indiana,2014,3,2014-03-01,4
"LL Mountain Frame - Black, 48",Grand Discount Store,Indiana,2014,3,2014-03-01,4
"HL Mountain Frame - Silver, 38",Grand Discount Store,Indiana,2014,3,2014-03-01,2
"Classic Vest, S",Grand Discount Store,Indiana,2014,3,2014-03-01,18
"LL Mountain Frame - Silver, 40",Grand Discount Store,Indiana,2014,3,2014-03-01,2
ML Mountain Handlebars,Grand Discount Store,Indiana,2014,3,2014-03-01,1
"Mountain-200 Silver, 38",Grand Discount Store,Indiana,2014,3,2014-03-01,5
"Half-Finger Gloves, M",Grand Discount Store,Indiana,2014,3,2014-03-01,3
"HL Mountain Frame - Black, 38",Grand Discount Store,Indiana,2014,3,2014-03-01,1
Rear Derailleur,Grand Discount Store,Indiana,2014,3,2014-03-01,1
HL Mountain Pedal,Grand Discount Store,Indiana,2014,3,2014-03-01,1
"HL Mountain Frame - Silver, 46",Grand Discount Store,Indiana,2014,3,2014-03-01,2
"Mountain-200 Silver, 42",Grand Discount Store,Indiana,2014,3,2014-03-01,2
"Mountain-200 Black, 42",Grand Discount Store,Indiana,2014,3,2014-03-01,4
Bike Wash - Dissolver,Grand Discount Store,Indiana,2014,3,2014-03-01,13
"Long-Sleeve Logo Jersey, L",Grand Discount Store,Indiana,2014,3,2014-03-01,4
AWC Logo Cap,Grand Discount Store,Indiana,2014,3,2014-03-01,6
HL Bottom Bracket,Grand Discount Store,Indiana,2014,3,2014-03-01,4
"ML Mountain Frame-W - Silver, 42",Grand Discount Store,Indiana,2014,3,2014-03-01,2
"Sport-100 Helmet, Blue",Grand Discount Store,Indiana,2014,3,2014-03-01,8
"Mountain-500 Silver, 52",Grand Discount Store,Indiana,2014,3,2014-03-01,2
Water Bottle - 30 oz.,Grand Discount Store,Indiana,2014,3,2014-03-01,8
"LL Mountain Frame - Silver, 42",Grand Discount Store,Indiana,2014,3,2014-03-01,2
LL Mountain Handlebars,Grand Discount Store,Indiana,2014,3,2014-03-01,3
"Women's Mountain Shorts, L",Grand Discount Store,Indiana,2014,3,2014-03-01,2
"Half-Finger Gloves, L",Grand Discount Store,Indiana,2014,3,2014-03-01,6
"Short-Sleeve Classic Jersey, L",Grand Discount Store,Indiana,2014,3,2014-03-01,8
HL Crankset,Grand Discount Store,Indiana,2014,3,2014-03-01,2
"Sport-100 Helmet, Black",Grand Discount Store,Indiana,2014,3,2014-03-01,11
"HL Mountain Frame - Black, 42",Grand Discount Store,Indiana,2014,3,2014-03-01,2
ML Mountain Rear Wheel,Grand Discount Store,Indiana,2012,11,2012-11-30,2
"Mountain-200 Black, 42",Grand Discount Store,Indiana,2012,11,2012-11-30,2
"Full-Finger Gloves, L",Grand Discount Store,Indiana,2012,11,2012-11-30,6
ML Mountain Handlebars,Grand Discount Store,Indiana,2012,11,2012-11-30,1
"ML Mountain Frame - Black, 44",Grand Discount Store,Indiana,2012,11,2012-11-30,2
"Mountain-300 Black, 40",Grand Discount Store,Indiana,2012,11,2012-11-30,1
"Mountain-300 Black, 48",Grand Discount Store,Indiana,2012,11,2012-11-30,2
"Mountain-200 Silver, 42",Grand Discount Store,Indiana,2012,11,2012-11-30,1
"Mountain-200 Black, 46",Grand Discount Store,Indiana,2012,11,2012-11-30,1
"HL Mountain Frame - Silver, 38",Grand Discount Store,Indiana,2012,11,2012-11-30,1
"ML Mountain Frame - Black, 48",Grand Discount Store,Indiana,2012,11,2012-11-30,4
HL Fork,Grand Discount Store,Indiana,2012,11,2012-11-30,2
"Mountain-200 Silver, 46",Grand Discount Store,Indiana,2012,11,2012-11-30,1
ML Headset,Grand Discount Store,Indiana,2012,11,2012-11-30,3
"HL Mountain Frame - Black, 38",Grand Discount Store,Indiana,2012,11,2012-11-30,3
"Mountain-200 Black, 38",Grand Discount Store,Indiana,2012,11,2012-11-30,5
"Full-Finger Gloves, M",Grand Discount Store,Indiana,2012,11,2012-11-30,2
LL Mountain Front Wheel,Grand Discount Store,Indiana,2012,11,2012-11-30,3
HL Mountain Rear Wheel,Grand Discount Store,Indiana,2012,11,2012-11-30,3
"Mountain-200 Silver, 38",Grand Discount Store,Indiana,2012,11,2012-11-30,2
"Mountain-200 Black, 42",Grand Discount Store,Indiana,2013,8,2013-08-30,6
"LL Mountain Frame - Black, 44",Grand Discount Store,Indiana,2013,8,2013-08-30,2
Bike Wash - Dissolver,Grand Discount Store,Indiana,2013,8,2013-08-30,6
"ML Mountain Frame-W - Silver, 42",Grand Discount Store,Indiana,2013,8,2013-08-30,1
"Mountain-500 Silver, 40",Grand Discount Store,Indiana,2013,8,2013-08-30,2
Water Bottle - 30 oz.,Grand Discount Store,Indiana,2013,8,2013-08-30,9
"Mountain-200 Silver, 38",Grand Discount Store,Indiana,2013,8,2013-08-30,6
LL Bottom Bracket,Grand Discount Store,Indiana,2013,8,2013-08-30,2
Rear Derailleur,Grand Discount Store,Indiana,2013,8,2013-08-30,4
"ML Mountain Frame-W - Silver, 40",Grand Discount Store,Indiana,2013,8,2013-08-30,4
HL Mountain Pedal,Grand Discount Store,Indiana,2013,8,2013-08-30,4
"Sport-100 Helmet, Blue",Grand Discount Store,Indiana,2013,8,2013-08-30,4
"Sport-100 Helmet, Red",Grand Discount Store,Indiana,2013,8,2013-08-30,4
"Women's Mountain Shorts, S",Grand Discount Store,Indiana,2013,8,2013-08-30,8
"HL Mountain Frame - Silver, 38",Grand Discount Store,Indiana,2013,8,2013-08-30,3
"Half-Finger Gloves, M",Grand Discount Store,Indiana,2013,8,2013-08-30,9
ML Mountain Seat/Saddle,Grand Discount Store,Indiana,2013,8,2013-08-30,4
"Short-Sleeve Classic Jersey, XL",Grand Discount Store,Indiana,2013,8,2013-08-30,19
"LL Mountain Frame - Black, 42",Grand Discount Store,Indiana,2013,8,2013-08-30,2
Chain,Grand Discount Store,Indiana,2013,8,2013-08-30,4
"Long-Sleeve Logo Jersey, M",Grand Discount Store,Indiana,2013,8,2013-08-30,4
HL Bottom Bracket,Grand Discount Store,Indiana,2013,8,2013-08-30,1
"Mountain-500 Silver, 52",Grand Discount Store,Indiana,2013,8,2013-08-30,2
ML Mountain Handlebars,Grand Discount Store,Indiana,2013,8,2013-08-30,2
"Mountain-200 Silver, 46",Grand Discount Store,Indiana,2013,8,2013-08-30,1
"Mountain-200 Black, 38",Grand Discount Store,Indiana,2013,8,2013-08-30,3
"Mountain-200 Black, 46",Grand Discount Store,Indiana,2013,8,2013-08-30,1
"Short-Sleeve Classic Jersey, L",Grand Discount Store,Indiana,2013,8,2013-08-30,12
"LL Mountain Frame - Silver, 40",Grand Discount Store,Indiana,2013,8,2013-08-30,2
LL Mountain Handlebars,Grand Discount Store,Indiana,2013,8,2013-08-30,2
"Classic Vest, M",Grand Discount Store,Indiana,2013,8,2013-08-30,9
Patch Kit/8 Patches,Grand Discount Store,Indiana,2013,8,2013-08-30,7
"Sport-100 Helmet, Black",Grand Discount Store,Indiana,2013,8,2013-08-30,9
"Long-Sleeve Logo Jersey, XL",Grand Discount Store,Indiana,2013,8,2013-08-30,4
"HL Mountain Frame - Silver, 46",Grand Discount Store,Indiana,2013,8,2013-08-30,2
HL Crankset,Grand Discount Store,Indiana,2013,8,2013-08-30,4
"Long-Sleeve Logo Jersey, L",Grand Discount Store,Indiana,2013,8,2013-08-30,6
"Short-Sleeve Classic Jersey, S",Grand Discount Store,Indiana,2013,8,2013-08-30,2
"Half-Finger Gloves, L",Grand Discount Store,Indiana,2013,8,2013-08-30,4
"Half-Finger Gloves, S",Grand Discount Store,Indiana,2013,8,2013-08-30,5
"Classic Vest, S",Grand Discount Store,Indiana,2013,8,2013-08-30,18
Hydration Pack - 70 oz.,Grand Discount Store,Indiana,2013,8,2013-08-30,3
"HL Mountain Frame - Black, 38",Grand Discount Store,Indiana,2013,8,2013-08-30,2
Hitch Rack - 4-Bike,Grand Discount Store,Indiana,2013,8,2013-08-30,6
"Mountain-200 Silver, 42",Grand Discount Store,Indiana,2013,8,2013-08-30,3
AWC Logo Cap,Grand Discount Store,Indiana,2013,8,2013-08-30,11
"Women's Mountain Shorts, L",Grand Discount Store,Indiana,2013,8,2013-08-30,3
"LL Mountain Frame - Silver, 42",Grand Discount Store,Indiana,2013,8,2013-08-30,4
"Mountain-200 Black, 38",Grand Discount Store,Indiana,2012,5,2012-05-30,2
"Mountain-300 Black, 48",Grand Discount Store,Indiana,2012,5,2012-05-30,4
"Half-Finger Gloves, S",Grand Discount Store,Indiana,2012,5,2012-05-30,1
"Full-Finger Gloves, L",Grand Discount Store,Indiana,2012,5,2012-05-30,8
"HL Mountain Frame - Silver, 46",Grand Discount Store,Indiana,2012,5,2012-05-30,1
LL Mountain Front Wheel,Grand Discount Store,Indiana,2012,5,2012-05-30,2
"HL Mountain Frame - Black, 38",Grand Discount Store,Indiana,2012,5,2012-05-30,3
ML Mountain Handlebars,Grand Discount Store,Indiana,2012,5,2012-05-30,6
"ML Mountain Frame - Black, 48",Grand Discount Store,Indiana,2012,5,2012-05-30,4
"Mountain-300 Black, 40",Grand Discount Store,Indiana,2012,5,2012-05-30,2
"Mountain-200 Silver, 46",Grand Discount Store,Indiana,2012,5,2012-05-30,4
"Mountain-200 Silver, 42",Grand Discount Store,Indiana,2012,5,2012-05-30,4
ML Mountain Rear Wheel,Grand Discount Store,Indiana,2012,5,2012-05-30,3
"Mountain-200 Silver, 38",Grand Discount Store,Indiana,2012,5,2012-05-30,6
HL Fork,Grand Discount Store,Indiana,2012,5,2012-05-30,2
"HL Mountain Frame - Black, 42",Grand Discount Store,Indiana,2012,5,2012-05-30,5
"Mountain-300 Black, 38",Grand Discount Store,Indiana,2012,5,2012-05-30,2
"ML Mountain Frame - Black, 44",Grand Discount Store,Indiana,2012,5,2012-05-30,2
"Full-Finger Gloves, M",Grand Discount Store,Indiana,2012,5,2012-05-30,3
"Mountain-200 Black, 46",Grand Discount Store,Indiana,2012,5,2012-05-30,4
"Mountain-200 Black, 42",Grand Discount Store,Indiana,2012,5,2012-05-30,2
"Full-Finger Gloves, M",Grand Discount Store,Indiana,2013,2,2013-02-28,4
"HL Mountain Frame - Silver, 46",Grand Discount Store,Indiana,2013,2,2013-02-28,1
HL Fork,Grand Discount Store,Indiana,2013,2,2013-02-28,3
"Mountain-300 Black, 40",Grand Discount Store,Indiana,2013,2,2013-02-28,2
ML Mountain Rear Wheel,Grand Discount Store,Indiana,2013,2,2013-02-28,4
ML Headset,Grand Discount Store,Indiana,2013,2,2013-02-28,6
LL Mountain Front Wheel,Grand Discount Store,Indiana,2013,2,2013-02-28,2
"HL Mountain Frame - Black, 42",Grand Discount Store,Indiana,2013,2,2013-02-28,1
"Mountain-200 Black, 42",Grand Discount Store,Indiana,2013,2,2013-02-28,4
"Mountain-300 Black, 38",Grand Discount Store,Indiana,2013,2,2013-02-28,1
"HL Mountain Frame - Silver, 38",Grand Discount Store,Indiana,2013,2,2013-02-28,1
"Mountain-200 Black, 46",Grand Discount Store,Indiana,2013,2,2013-02-28,3
"ML Mountain Frame - Black, 44",Grand Discount Store,Indiana,2013,2,2013-02-28,4
"Mountain-200 Silver, 38",Grand Discount Store,Indiana,2013,2,2013-02-28,5
ML Mountain Handlebars,Grand Discount Store,Indiana,2013,2,2013-02-28,6
"Mountain-200 Black, 38",Grand Discount Store,Indiana,2013,2,2013-02-28,4
"Mountain-300 Black, 48",Grand Discount Store,Indiana,2013,2,2013-02-28,3
"Mountain-200 Silver, 42",Grand Discount Store,Indiana,2013,2,2013-02-28,4
LL Mountain Handlebars,Grand Discount Store,Indiana,2013,2,2013-02-28,1
"Full-Finger Gloves, L",Grand Discount Store,Indiana,2013,2,2013-02-28,9
"HL Mountain Frame - Black, 38",Grand Discount Store,Indiana,2013,2,2013-02-28,3
